machine_id,machine_id_encoded,timestamp,operating_speed_rpm,load_percentage,temperature_celsius,rms,peak_to_peak,kurtosis,skewness,crest_factor,spectral_centroid,spectral_bandwidth,spectral_rolloff,dominant_frequency,frequency_rms,entropy,impulse_factor,clearance_factor,band_energy_1_5kHz,snr_estimated,fault_class,fault_present
CAT-TB-002,3,2025-01-02 02:36:00,2395.9,34.0,79.6,1.040506,4.273074,-1.209393,0.119585,2.141142,1001.9093,1477.6834,41.5039,39.0625,66.595557,3.981485,2.454851,2.735574,23707.0438,-10.0586,imbalance_severe,1
CAT-TB-002,3,2025-01-02 02:37:00,2400.5,31.1,75.8,0.93161,3.184175,-1.410493,0.229359,1.855822,1000.0424,1467.1363,41.5039,39.0625,59.619685,4.028104,2.053907,2.223304,21208.2501,-10.8722,imbalance_severe,1
CAT-TB-002,3,2025-01-02 02:41:00,2415.4,29.8,78.4,1.15681,8.949877,-1.153432,-0.243316,4.49815,1347.7626,1580.6256,41.5039,41.5039,74.02533,3.313337,5.146345,5.739211,116331.988,-16.7808,imbalance_severe,1
CAT-TB-002,3,2025-01-02 02:44:00,2417.1,27.7,77.5,1.092142,8.841713,-1.242244,0.056525,4.411273,1310.8924,1569.6585,41.5039,39.0625,69.890031,3.238495,5.004575,5.564154,94291.027,-16.0883,imbalance_severe,1
CAT-TB-002,3,2025-01-02 02:45:00,2421.9,31.0,75.0,1.127955,7.599906,-1.051583,-0.293203,5.134242,1141.5005,1502.746,43.9453,41.5039,72.179847,3.448333,5.947225,6.708128,65311.8767,-14.7113,imbalance_severe,1
CAT-TB-002,3,2025-01-02 02:46:00,2438.2,35.5,76.5,0.915785,4.636354,-1.261144,0.450151,3.54864,1082.1646,1507.8444,43.9453,41.5039,58.615015,3.604845,3.930605,4.23631,29131.5376,-12.165,imbalance_severe,1
CAT-TB-002,3,2025-01-02 02:47:00,2433.2,33.3,78.8,1.728182,5.573279,-1.432593,-0.197322,1.687479,1037.1917,1501.7504,41.5039,41.5039,110.612893,4.054121,1.878923,2.055682,68077.008,-10.5065,imbalance_severe,1
CAT-TB-002,3,2025-01-02 02:51:00,2408.0,30.5,80.0,1.401139,5.103569,-1.388259,-0.059333,1.995793,919.9764,1402.6527,41.5039,39.0625,89.670211,3.966043,2.27241,2.548773,42734.2668,-10.7091,imbalance_severe,1
CAT-TB-002,3,2025-01-02 02:52:00,2416.2,31.9,81.1,1.291722,6.7055,-1.271455,0.037311,3.18248,1267.0375,1584.9289,41.5039,39.0625,82.670569,3.682169,3.681758,4.20136,92245.064,-14.574,imbalance_severe,1
CAT-TB-002,3,2025-01-02 02:54:00,2415.6,31.3,80.0,1.271821,5.93885,-1.374993,0.064801,3.034489,1233.3123,1542.9907,43.9453,39.0625,81.381054,3.729695,3.439658,3.839892,102493.417,-15.4437,imbalance_severe,1
CAT-TB-002,3,2025-01-02 02:58:00,2426.9,34.1,83.0,1.545596,5.140426,-1.506329,0.011388,1.790308,874.1854,1408.0083,41.5039,41.5039,98.926057,4.007615,1.977496,2.150182,35948.9732,-8.7679,imbalance_severe,1
CAT-TB-002,3,2025-01-02 02:59:00,2430.8,31.5,84.8,1.401047,7.64502,-1.396905,-0.142284,2.827316,1072.9611,1501.4188,41.5039,41.5039,89.67278,3.571246,3.152784,3.446426,59735.8997,-11.6244,imbalance_severe,1
CAT-TB-002,3,2025-01-02 03:00:00,2434.1,31.6,83.3,1.24822,9.831491,-1.144872,-0.178276,6.242286,1345.5907,1604.461,41.5039,41.5039,79.887977,3.192389,6.918993,7.535418,97896.2412,-15.4784,imbalance_severe,1
CAT-TB-002,3,2025-01-02 03:03:00,2439.2,29.6,83.7,1.539291,7.676757,-1.390961,0.127397,2.950212,1098.4786,1486.4893,41.5039,41.5039,98.492809,3.631082,3.347043,3.749856,82411.6361,-12.8724,imbalance_severe,1
CAT-TB-002,3,2025-01-02 03:07:00,2452.4,27.1,80.9,1.385079,8.691282,-1.371095,0.093291,4.172639,1233.7613,1570.4804,41.5039,41.5039,88.641562,3.439256,4.654308,5.090937,68345.8898,-12.373,imbalance_severe,1
CAT-TB-002,3,2025-01-02 03:08:00,2463.2,29.6,83.1,1.29948,8.371936,-1.374535,0.353901,4.249033,1296.7341,1578.6511,41.5039,41.5039,83.149041,3.24589,4.713598,5.128638,67718.4352,-13.1005,imbalance_severe,1
CAT-TB-002,3,2025-01-02 03:09:00,2481.5,31.2,82.8,1.167581,7.464286,-1.20498,0.124825,4.650424,1504.5487,1624.9567,41.5039,41.5039,74.70712,3.472409,5.286562,5.845362,54448.9125,-12.9047,imbalance_severe,1
CAT-TB-002,3,2025-01-02 03:10:00,2311.3,31.1,78.3,0.418229,2.265211,0.047919,-0.457921,2.965904,1030.2639,1461.28,114.7461,39.0625,26.76022,3.794249,3.791169,4.551491,6043.3392,-12.2317,normal,0
CAT-TB-002,3,2025-01-02 03:11:00,2195.9,29.5,70.0,0.38646,2.885867,-0.672132,-0.243691,5.283472,1347.1708,1562.0522,146.4844,36.6211,24.727708,3.401571,6.518219,7.785755,10986.5629,-15.8805,normal,0
CAT-TB-002,3,2025-01-02 03:13:00,2076.7,33.0,65.4,0.322682,1.816369,-0.541303,-0.374333,3.44334,1090.9344,1480.2199,139.1602,34.1797,20.647134,3.767933,4.245869,5.000806,5944.2788,-14.525,normal,0
CAT-TB-002,3,2025-01-02 03:15:00,1980.4,33.0,62.3,0.434949,2.402553,-0.877895,-0.284712,3.622252,1217.5539,1540.6671,65.918,34.1797,27.833898,3.776103,4.293987,4.896358,14345.42,-16.1887,normal,0
CAT-TB-002,3,2025-01-02 03:16:00,1905.2,35.5,58.7,0.255723,1.152331,-0.426083,-0.765762,2.680411,1298.9456,1532.7764,158.6914,31.7383,16.362715,3.877178,3.253165,3.749257,4848.8401,-15.853,normal,0
CAT-TB-002,3,2025-01-02 03:19:00,1831.0,35.7,56.9,0.426521,3.137132,-0.951657,0.387546,5.073208,1277.3243,1572.2092,122.0703,31.7383,27.291278,3.347027,5.792214,6.391286,13764.6967,-15.8879,normal,0
CAT-TB-002,3,2025-01-02 03:21:00,1783.2,39.2,54.7,0.30033,1.449585,-0.933762,0.33793,2.43419,1213.0023,1552.4645,119.6289,29.2969,19.21772,3.89014,2.855912,3.235239,5267.604,-14.3984,normal,0
CAT-TB-002,3,2025-01-02 03:22:00,1756.3,38.0,53.3,0.432586,2.257695,-0.844405,-0.549098,2.85287,1443.7499,1618.1583,58.5938,29.2969,27.678817,3.655478,3.241864,3.509238,9491.1361,-13.913,normal,0
CAT-TB-002,3,2025-01-02 03:23:00,1749.5,39.0,50.2,0.367703,1.775128,-0.227355,-0.582491,2.8746,1342.197,1585.6906,87.8906,29.2969,23.527395,3.914485,3.570216,4.189561,7223.7499,-14.0699,normal,0
CAT-TB-002,3,2025-01-02 03:25:00,1725.0,37.4,49.0,0.282189,1.290628,-0.862345,0.06376,2.363773,1192.8174,1528.6222,114.7461,29.2969,18.055694,4.001175,2.787583,3.149976,5369.0616,-15.2199,normal,0
CAT-TB-002,3,2025-01-02 03:28:00,1704.2,38.3,48.0,0.446876,4.145673,-0.663391,0.253073,6.386545,1359.6039,1581.7406,114.7461,29.2969,28.598662,3.183291,7.389879,8.192727,26578.5176,-18.3296,normal,0
CAT-TB-002,3,2025-01-02 03:31:00,1667.0,39.5,47.5,0.46035,1.898153,-1.143116,0.261374,2.231318,963.2999,1468.9393,83.0078,26.8555,29.475433,4.001289,2.584957,2.914546,6092.5297,-11.2633,normal,0
CAT-TB-002,3,2025-01-02 03:34:00,1653.7,39.6,48.1,0.52891,2.042501,-1.155675,0.066431,1.958887,1086.8353,1463.0707,53.7109,26.8555,33.843047,4.058299,2.226894,2.440007,12054.0887,-13.8537,normal,0
CAT-TB-002,3,2025-01-02 03:37:00,1656.4,40.2,45.9,0.307702,2.176106,-0.986107,0.234221,5.059353,1232.8735,1564.2315,83.0078,56.1523,19.690491,3.496783,5.813146,6.461836,6243.9098,-14.8587,normal,0
CAT-TB-002,3,2025-01-02 03:40:00,1656.4,40.2,45.5,0.334071,1.927324,0.022558,0.685866,2.904294,1111.9281,1505.6426,109.8633,26.8555,21.380543,3.7096,3.647691,4.327916,6322.7551,-14.4952,normal,0
CAT-TB-002,3,2025-01-02 03:41:00,1637.7,37.8,46.1,0.513232,4.159919,-0.969768,0.570397,5.208605,1436.7509,1596.2551,53.7109,26.8555,32.839218,3.049255,5.869431,6.358129,24793.3062,-16.8927,normal,0
CAT-TB-002,3,2025-01-02 03:45:00,1657.5,37.2,45.2,0.270159,1.577323,-0.469607,0.308189,3.463605,1254.1743,1561.5193,112.3047,26.8555,17.286374,3.754984,4.244097,4.936928,6306.4547,-16.1297,normal,0
CAT-TB-002,3,2025-01-02 03:47:00,1650.3,37.2,45.8,0.270005,1.449607,-0.645747,-0.04549,2.756304,1356.4169,1575.6905,109.8633,26.8555,17.277365,3.851694,3.384484,3.986509,6419.1952,-16.2971,normal,0
CAT-TB-002,3,2025-01-02 03:49:00,1638.4,37.1,44.6,0.45444,2.71132,-1.108194,0.083603,3.996016,1263.0291,1559.2249,56.1523,26.8555,29.081991,3.635321,4.575497,5.077688,15538.3888,-16.0823,normal,0
CAT-TB-002,3,2025-01-02 03:51:00,1654.0,36.1,42.3,0.444582,2.543999,-0.901754,-0.311409,3.576764,1099.6826,1506.7651,83.0078,26.8555,28.446936,3.672345,4.213007,4.767591,9192.621,-13.6591,normal,0
CAT-TB-002,3,2025-01-02 03:54:00,1642.8,36.8,40.2,0.310533,1.901597,-0.753671,-0.118445,3.511195,1232.8861,1567.4922,85.4492,26.8555,19.877049,3.70528,4.223663,4.881507,6510.2261,-14.9301,normal,0
CAT-TB-002,3,2025-01-02 03:57:00,1657.9,39.2,41.3,0.390803,2.736791,0.023756,0.672065,4.381551,1240.6875,1563.0532,83.0078,26.8555,25.00777,3.503892,5.592554,6.712255,11581.8177,-15.9377,normal,0
CAT-TB-002,3,2025-01-02 04:01:00,1633.1,37.1,43.0,0.520203,4.834009,-0.528073,0.11185,5.593287,1499.6788,1617.6997,53.7109,26.8555,33.28641,3.237821,6.817946,8.012001,22398.6288,-15.9292,normal,0
CAT-TB-002,3,2025-01-02 04:04:00,1601.1,39.2,44.0,0.305303,2.945824,-0.122321,-0.507664,7.056818,1515.0745,1624.1746,80.5664,26.8555,19.534821,3.226696,8.472802,9.669067,11034.5709,-17.7109,normal,0
CAT-TB-002,3,2025-01-02 04:05:00,1682.8,49.5,48.6,0.56819,3.38875,-0.285272,0.195878,3.483744,1033.4969,1477.4071,85.4492,56.1523,36.361622,3.654613,4.599035,5.851656,11312.2703,-12.8419,misalignment_early,1
CAT-TB-002,3,2025-01-02 04:09:00,1735.0,53.2,52.4,0.56024,3.307289,-0.55157,0.224732,3.905077,1037.7531,1461.3858,87.8906,58.5938,35.849922,3.662336,4.854491,5.733214,14168.1076,-13.7569,misalignment_early,1
CAT-TB-002,3,2025-01-02 04:13:00,1774.3,57.2,58.7,0.607903,3.387458,-0.494751,0.604501,3.08558,1265.3339,1564.5015,87.8906,29.2969,38.897376,3.608329,3.883871,4.65209,20606.6691,-14.2684,misalignment_early,1
CAT-TB-002,3,2025-01-02 04:16:00,1848.2,65.4,62.6,0.6035,4.89752,0.308641,0.966896,5.322513,1467.7831,1606.393,63.4766,61.0352,38.619171,3.180691,6.703303,7.890438,47469.7376,-18.0875,misalignment_early,1
CAT-TB-002,3,2025-01-02 04:20:00,1869.6,66.3,65.1,0.504844,3.530817,-0.225204,0.565203,4.388023,1186.9888,1534.4213,95.2148,31.7383,32.313549,3.512061,5.528194,6.63059,20249.578,-16.2997,misalignment_early,1
CAT-TB-002,3,2025-01-02 04:24:00,1908.7,71.7,65.2,0.642944,3.127853,-1.153477,-0.188301,3.081406,1401.702,1604.9884,95.2148,63.4766,41.138594,3.797998,3.511042,3.882659,23894.5218,-14.1198,misalignment_early,1
CAT-TB-002,3,2025-01-02 04:27:00,1933.7,73.4,67.4,0.423129,2.162099,-0.40035,0.199306,2.791726,1079.5463,1497.9577,97.6562,63.4766,27.073875,3.913004,3.43143,3.995754,7714.4676,-13.0305,misalignment_early,1
CAT-TB-002,3,2025-01-02 04:30:00,1963.4,74.6,68.0,0.522583,3.409926,-0.819206,0.416196,4.106715,1246.9416,1554.5677,97.6562,97.6562,33.437414,3.544347,4.864468,5.528354,22518.1165,-16.3032,misalignment_early,1
CAT-TB-002,3,2025-01-02 04:34:00,1969.8,77.0,68.8,0.626679,4.214899,-0.274752,-0.320152,4.683711,1395.2936,1597.371,65.918,65.918,40.106655,3.619051,5.80934,6.828155,28827.5009,-15.6217,misalignment_early,1
CAT-TB-002,3,2025-01-02 04:36:00,1994.6,76.3,72.9,0.585775,5.079477,-0.183553,-0.54155,5.297776,1433.1392,1594.5132,100.0977,65.918,37.481213,3.326433,6.556,7.737571,47473.0683,-18.3776,misalignment_early,1
CAT-TB-002,3,2025-01-02 04:38:00,2010.2,80.5,72.5,0.710057,4.346036,-1.051219,-0.248384,4.149023,1250.6256,1572.0866,68.3594,34.1797,45.444408,3.521394,4.795372,5.348112,38229.5295,-15.5837,misalignment_early,1
CAT-TB-002,3,2025-01-02 04:40:00,1997.0,82.4,75.0,0.454045,2.218661,-0.950509,-0.25531,2.802835,1143.3922,1537.9741,100.0977,34.1797,29.063447,3.891893,3.25209,3.632773,12882.0036,-14.68,misalignment_early,1
CAT-TB-002,3,2025-01-02 04:44:00,1998.4,85.6,74.0,0.610979,3.003574,0.527281,1.003676,3.156003,1102.3758,1504.2959,68.3594,65.918,39.097328,3.787717,4.163363,5.090067,18310.019,-13.6071,misalignment_early,1
CAT-TB-002,3,2025-01-02 04:47:00,2023.0,85.0,74.3,0.566853,2.692596,-0.148395,-0.526037,2.831912,1062.2868,1472.9979,131.8359,34.1797,36.269994,3.916369,3.529063,4.129097,15591.0785,-13.6741,misalignment_early,1
CAT-TB-002,3,2025-01-02 04:51:00,2029.7,87.9,73.3,0.391599,1.906378,-0.74956,0.360204,2.635416,1129.4533,1498.077,168.457,68.3594,25.056465,3.904264,3.137803,3.583598,9724.9035,-15.1081,misalignment_early,1
CAT-TB-002,3,2025-01-02 04:54:00,1819.1,80.9,76.6,0.619685,2.510843,-1.026365,-0.386356,2.326787,1035.3208,1458.5246,90.332,29.2969,39.654409,3.910093,2.605599,2.794574,16791.1916,-13.6989,normal,0
CAT-TB-002,3,2025-01-02 04:58:00,1614.1,74.0,77.5,0.403204,1.690777,-0.958929,0.019968,2.10199,1302.0636,1563.8249,107.4219,26.8555,25.799198,4.054038,2.473025,2.795238,8979.7152,-14.2544,normal,0
CAT-TB-002,3,2025-01-02 05:02:00,1442.0,67.7,76.8,0.400848,2.756533,-0.179972,-0.76771,4.930079,1392.2708,1602.0088,73.2422,24.4141,25.648045,3.472171,6.222211,7.444816,15880.778,-16.8522,normal,0
CAT-TB-002,3,2025-01-02 05:06:00,1329.0,66.3,78.2,0.50802,2.102378,-0.489257,0.843645,2.51021,1430.4199,1621.9605,43.9453,21.9727,32.506009,3.866813,3.031802,3.470236,16903.2802,-14.77,normal,0
CAT-TB-002,3,2025-01-02 05:10:00,1229.0,61.2,76.9,0.303996,1.69767,0.456034,0.335591,2.893549,1233.3231,1567.8359,83.0078,19.5312,19.45608,3.753571,3.909627,4.891054,8486.2255,-16.4697,normal,0
CAT-TB-002,3,2025-01-02 05:11:00,1156.3,59.3,77.3,0.379043,2.976068,-0.592763,-0.462955,4.142965,1434.7308,1618.6329,75.6836,19.5312,24.25665,3.405415,4.874517,5.463932,14239.0332,-16.636,normal,0
CAT-TB-002,3,2025-01-02 05:14:00,1093.4,54.4,77.7,0.478716,2.727732,-0.756699,0.043032,3.294827,1325.7362,1591.9998,53.7109,17.0898,30.666453,3.734266,3.973398,4.591057,19274.7366,-15.8946,normal,0
CAT-TB-002,3,2025-01-02 05:17:00,1030.9,48.9,81.6,0.483176,1.917027,-1.09838,-0.329261,2.093446,1521.346,1623.8875,34.1797,17.0898,30.916528,4.002893,2.430289,2.737899,14752.5327,-14.5576,normal,0
CAT-TB-002,3,2025-01-02 05:19:00,975.7,49.4,78.8,0.51078,2.134097,0.120291,-1.150656,2.669457,1176.9415,1562.0115,48.8281,17.0898,32.695561,3.72633,3.474402,4.193951,14583.1879,-14.1386,normal,0
CAT-TB-002,3,2025-01-02 05:21:00,944.4,47.6,79.0,0.519682,2.385573,-1.206768,-0.430074,2.910311,1235.441,1580.6994,31.7383,14.6484,33.317985,3.75233,3.233815,3.489313,15042.224,-14.1652,normal,0
CAT-TB-002,3,2025-01-02 05:24:00,912.1,45.4,76.4,0.435108,2.07923,-0.118329,-0.503017,2.69977,1198.8053,1577.6391,56.1523,14.6484,27.840945,3.925007,3.424031,4.085482,10074.7685,-13.6542,normal,0
CAT-TB-002,3,2025-01-02 05:26:00,882.2,42.8,76.1,0.411715,2.437473,-0.677016,0.468866,3.080412,1546.3245,1628.5794,43.9453,14.6484,26.343613,3.648023,3.73612,4.339911,13740.5318,-15.7535,normal,0
CAT-TB-002,3,2025-01-02 05:28:00,848.4,44.1,75.5,0.353624,2.46264,-0.121636,0.554265,4.291013,1448.356,1606.236,56.1523,14.6484,22.626685,3.533768,5.447944,6.550267,16610.0232,-18.0829,normal,0
CAT-TB-002,3,2025-01-02 05:31:00,842.5,44.6,79.9,0.442283,2.525413,-0.254615,0.516586,3.018765,1318.8375,1596.8601,56.1523,14.6484,28.322997,3.718744,3.802084,4.487782,16351.5825,-15.7401,normal,0
CAT-TB-002,3,2025-01-02 05:34:00,823.2,43.6,79.8,0.246604,1.412281,-0.905562,0.197647,3.567173,1437.1708,1614.9864,68.3594,14.6484,15.78658,3.757374,4.213585,4.807429,8059.7502,-17.9379,normal,0
CAT-TB-002,3,2025-01-02 05:35:00,818.3,46.3,79.8,0.316241,2.405315,-0.828402,-0.15124,5.287044,1396.81,1612.9361,56.1523,26.8555,20.242646,3.450658,6.136,6.830895,12638.0351,-17.8867,normal,0
CAT-TB-002,3,2025-01-02 05:37:00,831.4,45.1,78.9,0.463344,1.945946,-0.830789,0.100925,2.299984,1315.4723,1606.4344,41.5039,14.6484,29.652582,3.967304,2.836218,3.391117,14621.0297,-15.0566,normal,0
CAT-TB-002,3,2025-01-02 05:41:00,829.9,47.8,77.9,0.291126,1.62041,-0.527244,-0.258003,3.15209,1401.147,1594.9191,63.4766,41.5039,18.638902,3.826156,3.828714,4.438277,10688.2286,-17.8801,normal,0
CAT-TB-002,3,2025-01-02 05:45:00,939.2,57.8,75.9,0.499972,2.937127,-0.027664,-0.673876,3.084734,1352.2053,1606.1377,46.3867,14.6484,32.044574,3.647117,3.822797,4.47137,23805.1011,-16.5433,misalignment_early,1
CAT-TB-002,3,2025-01-02 05:46:00,961.1,64.2,75.7,0.567623,2.844197,-0.722452,0.442113,2.642084,1347.7916,1617.2644,31.7383,31.7383,36.367599,3.702579,3.238265,3.820855,28006.4804,-16.3031,misalignment_early,1
CAT-TB-002,3,2025-01-02 05:47:00,1034.4,68.2,74.3,0.591443,2.52726,-0.735924,0.24716,2.281274,1329.439,1598.609,51.2695,34.1797,37.843165,4.005884,2.763827,3.209261,18498.8653,-13.829,misalignment_early,1
CAT-TB-002,3,2025-01-02 05:50:00,1094.1,74.7,70.4,0.550768,2.497251,-0.773642,0.133655,2.366174,1215.1501,1559.9142,56.1523,36.6211,35.240593,3.988146,2.855207,3.305342,16470.4514,-14.0578,misalignment_early,1
CAT-TB-002,3,2025-01-02 05:51:00,1126.7,80.0,67.7,0.462239,2.418933,0.179788,0.032246,2.665513,1122.2314,1514.7999,56.1523,36.6211,29.583408,3.834433,3.483412,4.21051,14264.9582,-15.3002,misalignment_early,1
CAT-TB-002,3,2025-01-02 05:55:00,1163.2,83.7,66.2,0.484755,2.774514,-0.050291,-0.299241,3.510906,1345.4587,1598.1738,58.5938,39.0625,31.017149,3.731058,4.616437,5.738759,16048.4608,-15.0251,misalignment_early,1
CAT-TB-002,3,2025-01-02 05:57:00,1217.8,85.7,63.8,0.511707,2.563368,0.458138,-0.289538,2.710194,1201.6811,1543.3638,80.5664,19.5312,32.751251,3.736113,3.783457,4.906097,19723.5951,-16.0498,misalignment_early,1
CAT-TB-002,3,2025-01-02 06:01:00,1247.6,87.1,67.5,0.496099,2.359848,-0.649273,-0.427416,2.400653,1088.7053,1515.4716,63.4766,41.5039,31.749203,3.859807,3.005934,3.619565,12116.0641,-13.7025,misalignment_early,1
CAT-TB-002,3,2025-01-02 06:03:00,1257.6,90.6,68.4,0.513893,3.134271,-1.036563,0.375276,3.111174,1211.7846,1545.4269,83.0078,21.9727,32.885535,3.593885,3.635989,4.111281,23145.6946,-16.7556,misalignment_early,1
CAT-TB-002,3,2025-01-02 06:06:00,1270.7,90.6,70.4,0.690077,3.820416,-0.868701,-0.370184,3.588718,1265.3351,1582.4784,43.9453,41.5039,44.157474,3.656539,4.386059,5.215494,30674.6348,-14.7709,misalignment_early,1
CAT-TB-002,3,2025-01-02 06:08:00,1251.0,92.7,69.9,0.945728,5.775828,0.208729,-0.988428,3.444184,1421.3093,1621.5746,41.5039,41.5039,60.517799,3.392933,4.476917,5.348119,86352.709,-16.6901,misalignment_early,1
CAT-TB-002,3,2025-01-02 06:10:00,1280.0,88.9,69.2,0.828678,5.392653,-0.627291,0.49446,4.225138,1338.7762,1605.2235,63.4766,21.9727,53.025348,3.468499,5.187,6.098025,52902.5182,-15.6657,misalignment_early,1
CAT-TB-002,3,2025-01-02 06:12:00,1260.5,90.0,67.6,0.79219,3.272396,-1.031015,0.079273,2.153393,1046.43,1486.4562,63.4766,21.9727,50.706442,4.022408,2.51111,2.832436,24153.649,-12.8152,misalignment_early,1
CAT-TB-002,3,2025-01-02 06:16:00,1284.6,92.9,65.7,0.637475,3.579923,-0.80444,-0.201984,3.570753,1141.7991,1544.2348,43.9453,21.9727,40.793297,3.720205,4.369776,5.181173,16726.4127,-12.9114,misalignment_early,1
CAT-TB-002,3,2025-01-02 06:17:00,1303.1,92.8,67.6,0.793071,3.568274,-0.849004,0.722249,2.274704,1208.4385,1551.6207,43.9453,21.9727,50.744527,3.727479,2.680481,3.029084,22605.4058,-12.5903,misalignment_early,1
CAT-TB-002,3,2025-01-02 06:19:00,1300.1,90.6,66.6,0.56438,3.78008,-1.256254,0.112858,4.351,1488.3588,1621.0413,65.918,21.9727,36.111889,3.452563,4.847912,5.250342,33421.978,-17.0753,misalignment_early,1
CAT-TB-002,3,2025-01-02 06:21:00,1280.2,91.4,64.4,0.539376,2.304602,-0.84216,-0.368268,2.499297,1003.5491,1479.4809,85.4492,41.5039,34.518927,3.951117,2.893323,3.18961,11068.3387,-12.7522,misalignment_early,1
CAT-TB-002,3,2025-01-02 06:22:00,1318.3,91.4,66.1,0.594447,3.093909,-1.037532,-0.035035,3.317416,1407.2366,1591.3108,65.918,21.9727,38.035365,3.808145,3.904011,4.452716,16569.3267,-13.4857,misalignment_early,1
CAT-TB-002,3,2025-01-02 06:24:00,1314.9,88.7,62.3,0.841799,3.500865,-1.147662,-0.01858,2.138316,1415.7964,1602.4072,65.918,21.9727,53.862232,3.921351,2.534386,2.95267,34257.8678,-13.5459,misalignment_early,1
CAT-TB-002,3,2025-01-02 06:27:00,1303.2,90.7,58.9,0.517274,3.048116,-0.336485,0.736229,3.384864,1206.147,1556.702,46.3867,43.9453,33.10467,3.581686,4.18071,4.897332,13457.0228,-13.7871,misalignment_early,1
CAT-TB-002,3,2025-01-02 06:28:00,1316.9,92.7,59.7,0.753748,3.200159,-0.905984,0.245502,2.22876,1318.1907,1604.5451,43.9453,43.9453,48.229898,4.031346,2.614862,2.94765,16726.2291,-11.1882,misalignment_early,1
CAT-TB-002,3,2025-01-02 06:31:00,1324.0,90.8,58.0,0.383538,3.261095,0.484836,0.135386,5.560119,1448.0191,1612.6563,109.8633,21.9727,24.540737,3.367438,7.364249,9.060847,13018.7356,-16.5143,misalignment_early,1
CAT-TB-002,3,2025-01-02 06:32:00,1457.2,81.1,56.2,0.580395,2.338933,-0.943788,0.249116,2.041796,1277.455,1569.1082,48.8281,24.4141,37.137569,3.972676,2.469726,2.901663,10834.2711,-11.7137,normal,0
CAT-TB-002,3,2025-01-02 06:36:00,1566.0,80.9,52.5,0.297697,1.639596,-0.597242,0.085251,3.097825,1188.5064,1546.7781,131.8359,26.8555,19.054922,3.823061,3.77362,4.38229,7681.1256,-16.2065,normal,0
CAT-TB-002,3,2025-01-02 06:37:00,1662.7,75.4,52.3,0.367515,1.619384,-0.895255,-0.155418,2.375147,1142.3968,1526.5322,139.1602,56.1523,23.516656,4.007056,2.804557,3.180925,8847.2024,-14.8366,normal,0
CAT-TB-002,3,2025-01-02 06:41:00,1728.2,71.0,49.6,0.669262,3.637122,-0.17285,0.862139,3.648987,1181.1859,1538.7172,61.0352,29.2969,42.823756,3.672734,4.468969,5.120589,24091.1474,-14.1345,normal,0
CAT-TB-002,3,2025-01-02 06:45:00,1791.8,69.9,47.7,0.6534,3.211887,-1.203589,-0.112915,2.940909,1223.2493,1568.7648,61.0352,29.2969,41.813388,3.812986,3.358642,3.744953,21916.2105,-13.7045,normal,0
CAT-TB-002,3,2025-01-02 06:48:00,1837.2,68.8,48.6,0.477742,2.888236,-0.773608,-0.037681,3.89683,1256.4272,1563.0194,92.7734,31.7383,30.572641,3.69526,4.721304,5.499851,18820.4839,-16.1577,normal,0
CAT-TB-002,3,2025-01-02 06:49:00,1884.4,67.3,47.1,0.561551,3.188377,-0.659718,-0.079777,3.668748,1265.8556,1575.5553,65.918,31.7383,35.933452,3.700443,4.462721,5.17108,19566.5712,-14.7577,normal,0
CAT-TB-002,3,2025-01-02 06:52:00,1909.3,64.9,45.8,0.629134,3.333696,-1.276006,0.258859,3.154339,1663.4014,1634.172,63.4766,31.7383,40.255074,3.683515,3.539427,3.868855,42193.9643,-16.8782,normal,0
CAT-TB-002,3,2025-01-02 06:55:00,1922.3,63.9,45.0,0.391415,1.904687,-0.54056,0.173674,2.507317,1371.7048,1570.4373,158.6914,31.7383,25.045219,3.941848,3.106778,3.668024,14678.0578,-16.6406,normal,0
CAT-TB-002,3,2025-01-02 06:57:00,1959.1,63.8,44.6,0.571698,2.617707,-0.983537,-0.351388,2.710782,1406.8107,1603.9584,65.918,31.7383,36.588404,3.909952,3.111238,3.43007,38490.5932,-17.4841,normal,0
CAT-TB-002,3,2025-01-02 07:01:00,1950.7,66.3,45.9,0.570033,2.258663,-0.7606,0.682217,2.33163,1342.5867,1597.1386,65.918,31.7383,36.479993,3.925616,2.783998,3.190988,29586.5144,-16.3916,normal,0
CAT-TB-002,3,2025-01-02 07:04:00,1965.3,66.5,44.1,0.403796,1.699647,-1.049849,-0.158452,2.219367,1363.9728,1606.6135,97.6562,65.918,25.840644,4.036605,2.580359,2.911202,15862.08,-16.4853,normal,0
CAT-TB-002,3,2025-01-02 07:05:00,1989.0,65.2,43.9,0.665839,3.692589,-0.577202,0.37935,3.221008,1313.455,1591.121,65.918,34.1797,42.61552,3.647243,4.068772,4.904076,38515.4329,-16.0476,normal,0
CAT-TB-002,3,2025-01-02 07:07:00,2012.4,64.9,44.4,0.40857,3.465164,-0.58139,-0.338698,4.742683,1591.9599,1629.4763,100.0977,34.1797,26.149859,3.352027,5.747339,6.704884,38916.9549,-20.2216,normal,0
CAT-TB-002,3,2025-01-02 07:11:00,2015.5,69.1,48.2,0.651661,4.537145,-0.877632,0.072883,4.902077,1575.123,1626.5597,65.918,34.1797,41.697237,3.504459,5.842926,6.755699,55195.5206,-17.8209,normal,0
